Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Ubxn10,6.248283138494838,2.696682032902162,1.0981211200500123,2.455723675344069,0.014060122336596677,0.08982820286064823
Acox2,0.28900829590990573,2.692510926122589,4.258459462577731,0.6322734664457174,0.5272081985364018,NA
Akr1c18,36.88646498024065,2.682233672863878,1.2567873297014425,2.1341985310283635,0.03282653290947622,0.16117355582842796
Pnmal2,1.0158131816997784,2.681137230974556,2.268492701334922,1.181902515885023,0.2372443836057312,NA
1700030F04Rik,0.6607353559702147,2.678201160395904,2.6826277326017944,0.9983499118598923,0.31810971274385913,NA
Adamts14,1459.8906958444322,2.6719423638907878,0.26597538048045216,10.045825892096664,9.5841434980957e-24,7.453268927019089e-21
Prnd,0.4096266233927029,2.660726077471308,4.259617794073241,0.624639628741667,0.5322076042925167,NA
Reps2,1.051727266416276,2.659754732974982,3.2428192355103693,0.8201982718769638,0.4121030869725926,NA
Cidec,0.8610584966774001,2.6499014321792256,2.6423604881190568,1.0028538664932645,0.31593137431775115,NA
Col16a1,3.534864851945673,2.646790849902078,1.2799698324505693,2.067854087494123,0.03865374584306649,NA
4930502E18Rik,1.6880101503778258,2.6449171029698673,1.788668247999712,1.4787074718454403,0.13921851447821545,NA
Oit1,0.27981670109822726,2.6315066042336093,4.260705076937683,0.6176223316834135,0.5368243203825611,NA
3632451O06Rik,0.27981670109822726,2.6315066042336093,4.260705076937683,0.6176223316834135,0.5368243203825611,NA
Cebpe,0.27981670109822726,2.6315066042336093,4.260705076937683,0.6176223316834135,0.5368243203825611,NA
Hoxc10,0.27981670109822726,2.6315066042336093,4.260705076937683,0.6176223316834135,0.5368243203825611,NA
Stfa2l1,0.27981670109822726,2.6315066042336093,4.260705076937683,0.6176223316834135,0.5368243203825611,NA
Gm13944,0.27981670109822726,2.6315066042336093,4.260705076937683,0.6176223316834135,0.5368243203825611,NA
Dpyd,0.27981670109822726,2.6315066042336093,4.260705076937683,0.6176223316834135,0.5368243203825611,NA
Trabd2b,0.27981670109822726,2.6315066042336093,4.260705076937683,0.6176223316834135,0.5368243203825611,NA
Bmp3,0.27981670109822726,2.6315066042336093,4.260705076937683,0.6176223316834135,0.5368243203825611,NA
Foxp2,0.27981670109822726,2.6315066042336093,4.260705076937683,0.6176223316834135,0.5368243203825611,NA
Usp29,0.27981670109822726,2.6315066042336093,4.260705076937683,0.6176223316834135,0.5368243203825611,NA
Scgb2b27,0.27981670109822726,2.6315066042336093,4.260705076937683,0.6176223316834135,0.5368243203825611,NA
Myh14,0.27981670109822726,2.6315066042336093,4.260705076937683,0.6176223316834135,0.5368243203825611,NA
Scube2,0.27981670109822726,2.6315066042336093,4.260705076937683,0.6176223316834135,0.5368243203825611,NA
Cd209f,0.27981670109822726,2.6315066042336093,4.260705076937683,0.6176223316834135,0.5368243203825611,NA
Mfap3l,0.27981670109822726,2.6315066042336093,4.260705076937683,0.6176223316834135,0.5368243203825611,NA
Bmp5,0.27981670109822726,2.6315066042336093,4.260705076937683,0.6176223316834135,0.5368243203825611,NA
Shroom3,0.34369930830865614,2.6315066042301187,4.260705076935436,0.6176223316829199,0.5368243203828866,NA
B430010I23Rik,0.34369930830865614,2.6315066042301187,4.260705076935436,0.6176223316829199,0.5368243203828866,NA
Krt8,0.5332832983722082,2.6315053291575046,4.260704255755048,0.617622151456079,0.5368244392131736,NA
Dmrt3,0.6727710500545885,2.63150418790622,4.26070516774259,0.6176217514014107,0.5368247029842041,NA
Aqp1,0.6787321711687013,2.631504187906119,4.260705167742531,0.6176217514013956,0.5368247029842141,NA
Dtna,0.4071145880488847,2.6315041718153083,4.260705168352633,0.6176217475363962,0.5368247055325535,NA
Fxyd3,0.410801484083681,2.6315041718151835,4.260705168352554,0.6176217475363783,0.5368247055325652,NA
Egfl6,0.410801484083681,2.6315041718151835,4.260705168352554,0.6176217475363783,0.5368247055325652,NA
Tmem47,0.4153918289230354,2.6315041718150702,4.260705168352483,0.6176217475363621,0.5368247055325759,NA
Adam3,0.3977494978038231,2.6315034375482145,4.260704698696081,0.6176216432820475,0.5368247742713622,NA
Cdh10,0.4043411661209715,2.6315034152178094,4.2607046844120084,0.6176216401116206,0.5368247763617439,NA
Spint1,0.4043411661209715,2.6315034152178094,4.2607046844120084,0.6176216401116206,0.5368247763617439,NA
2900052N01Rik,0.4043411661209715,2.6315034152178094,4.2607046844120084,0.6176216401116206,0.5368247763617439,NA
Bex6,0.408758833349464,2.6315034034585563,4.260704676889964,0.6176216384420667,0.5368247774625434,NA
Pla2g4d,0.408758833349464,2.6315034034585563,4.260704676889964,0.6176216384420667,0.5368247774625434,NA
Arhgef28,0.6707283993203714,2.6315034034225397,4.260704676866928,0.6176216384369528,0.5368247774659152,NA
4930444P10Rik,2.4351926821398653,2.628679245030089,1.3649286822973954,1.9258729625386708,0.05412023820386205,NA
Cbr3,1.6153296142315203,2.6025006516787523,1.8818312091711755,1.3829617868995727,0.16667658322286893,NA
Snai2,1.0319782074745898,2.6016982046703125,3.217002304951751,0.80873370860371,0.41866833444320906,NA
2300005B03Rik,2.2361280764707936,2.5997054160748836,1.4837585493299743,1.752108129216065,0.07975521670915281,NA
Col24a1,0.39875304630437747,2.5884640246063837,4.262346815254306,0.607286111806448,0.5436610534680066,NA
Olfr692,0.4033433911437319,2.5884640246061212,4.262346815254239,0.6072861118063959,0.54366105346804106,NA
Tmem82,0.46332104165218563,2.5884636129255543,4.262346831186885,0.6072860129509395,0.5436611190610563,NA
Rxrg,0.27008175689448477,2.583062584464129,4.26255626961309,0.6059890875525245,0.5445219995660275,NA
Nog,0.27008175689448477,2.583062584464129,4.26255626961309,0.6059890875525245,0.5445219995660275,NA
4930447C04Rik,0.3990238891457215,2.583058040703488,4.262555908271326,0.6059880729519965,0.544522673308408,NA
Mir6995,0.6972063172569919,2.5827866692218175,2.2483737558708774,1.1487354637892087,0.25066507775498587,NA
Otop3,3.449101767127815,2.5792512294549397,1.4719406645804054,1.752279348971031,0.07972578522330681,NA
Stc1,0.7965685829414371,2.5748914916843306,3.0042226643073295,0.8570907617055782,0.39139472638729156,NA
Csta1,1.0281667614547252,2.574693922258443,2.986932698482648,0.8619859173815262,0.3886952673765923,NA
Thsd7b,1.4643240062169873,2.570946961865167,2.5495175813891584,1.0084052687584653,0.31325994459855017,NA
Mir320,1.3618022524985396,2.56746026671315,1.7053918649626767,1.5054957863126315,0.13219665936930258,NA
Plscr4,1.1252107177837516,2.5643891155277343,2.0310225150303793,1.2626098906093992,0.20672941164337902,NA
Kank1,1.2683798084056794,2.5493210046471226,2.5319553644560022,1.006858588597138,0.31400273483010266,NA
Tdrd5,18.161923964008153,2.547288396999486,0.4804141299669526,5.30227617821048,1.1436764420643924e-7,5.098465871343109e-6
9430014N10Rik,0.2603468126907422,2.5331382201464434,4.264529244324374,0.5940018405355705,0.5525108819498783,NA
Sh2d4a,0.2603468126907422,2.5331382201464434,4.264529244324374,0.5940018405355705,0.5525108819498783,NA
Ankrd1,0.32583920418346907,2.5331382201429666,4.264529244321971,0.5940018405350899,0.5525108819501996,NA
Tgm6,0.5072217416475748,2.533136968101805,4.264528378644914,0.5940016675200854,0.552510997669557,NA
Mpped1,0.3913315956761959,2.5331358422721655,4.2645293399027056,0.5940012696289618,0.5525112637951055,NA
4932415M13Rik,0.3848712777134864,2.5331350852720336,4.264528822330409,0.5940011642101571,0.5525113343034425,NA
Zfp36l3,5.274352960545883,2.523517354908144,0.9195440969321589,2.7443135824886076,0.006063758343331712,0.048946143887650624
Gm20319,0.45409089430208693,2.5161679160931296,2.803769697113267,0.8974231794728899,0.36949314839746983,NA
Igfbp3,0.25672263795876427,2.513409590321527,4.265327642604808,0.5892653040802756,0.5556833157728698,NA
Hist1h2af,0.25672263795876427,2.513409590321527,4.265327642604808,0.5892653040802756,0.5556833157728698,NA
Igll1,0.25672263795876427,2.513409590321527,4.265327642604808,0.5892653040802756,0.5556833157728698,NA
Prlhr,0.25672263795876427,2.513409590321527,4.265327642604808,0.5892653040802756,0.5556833157728698,NA
Pclo,0.25672263795876427,2.513409590321527,4.265327642604808,0.5892653040802756,0.5556833157728698,NA
1700012B09Rik,0.25672263795876427,2.513409590321527,4.265327642604808,0.5892653040802756,0.5556833157728698,NA
Vgll1,0.25672263795876427,2.513409590321527,4.265327642604808,0.5892653040802756,0.5556833157728698,NA
5430427M07Rik,0.32221502945149116,2.513409590318089,4.2653276426023705,0.5892653040798063,0.5556833157731845,NA
Arhgef19,0.5278728936083805,2.513409590309632,4.265327642596373,0.5892653040786522,0.5556833157739586,NA
Cav1,0.3922977657835724,2.513406445995991,4.265327770706552,0.589264549200083,0.5556838220838782,NA
Xkr9,0.37465543466436013,2.5134057165977293,4.265327261383025,0.5892644485578726,0.5556838895863407,NA
Slco2a1,0.5056402176498138,2.512316391160641,3.7886907095345816,0.6631093915473676,0.5072604962148737,NA
AI317395,0.9124969514786772,2.5115685272728046,3.5447512526232914,0.708531670710073,0.47861515183911596,NA
Myom2,0.7045580837994894,2.5096238928842074,3.0889924017186985,0.8124409407701574,0.41653866218839414,NA
Mir7212,0.7679202869834906,2.5026305393655206,2.2989343954581702,1.0886045918969143,0.27632829097263883,NA
Erich5,0.8946819427486029,2.502446905987679,2.28631131387604,1.0945346291206595,0.27372056827487334,NA
Hist2h2aa2,0.5081152420770966,2.4902981895921905,2.4458715570653755,1.0181639270461607,0.3086000592908623,NA
Wtip,0.7814359515432128,2.4736601206555147,4.006013317045685,0.6174867442726738,0.5369137219641555,NA
4933405D12Rik,0.505521108853936,2.470683344876729,3.8145107703774324,0.6477064802289872,0.5171748121365862,NA
Tbx1,0.9639340706386808,2.4686054094627092,2.757731567822748,0.8951579763115572,0.37070264550083826,NA
Mir133c,0.24698769375502178,2.4612765938037877,4.267489911700287,0.576750418801376,0.564108067561239,NA
Mir1953,0.24698769375502178,2.4612765938037877,4.267489911700287,0.576750418801376,0.564108067561239,NA
Dio1,0.24698769375502178,2.4612765938037877,4.267489911700287,0.576750418801376,0.564108067561239,NA
Ucp1,0.24698769375502178,2.4612765938037877,4.267489911700287,0.576750418801376,0.564108067561239,NA
Gpc5,0.5089572597259292,2.4612765937918875,4.267489911691717,0.5767504187997456,0.5641080675623404,NA
Dmkn,0.37797247674047546,2.4612765936096475,4.267489911703084,0.5767504187555051,0.5641080675922308,NA
Slc4a1,1.653374328766221,2.461204029441764,4.129126002671444,0.5960593180855768,0.5511356002531582,NA
Mir1955,0.825780570213475,2.4606507107238333,2.6670268853086667,0.9226193872579022,0.3562055887668929,NA
Zfp648,0.24701565587668314,2.4602544488559115,4.267533080091387,0.5765050680762916,0.5642738452367053,NA
Shroom1,0.24701565587668314,2.4602544488559115,4.267533080091387,0.5765050680762916,0.5642738452367053,NA
Myh8,0.24701565587668314,2.4602544488559115,4.267533080091387,0.5765050680762916,0.5642738452367053,NA
Pitx1,0.24701565587668314,2.4602544488559115,4.267533080091387,0.5765050680762916,0.5642738452367053,NA
Fgf9,0.24701565587668314,2.4602544488559115,4.267533080091387,0.5765050680762916,0.5642738452367053,NA
Rai14,0.24701565587668314,2.4602544488559115,4.267533080091387,0.5765050680762916,0.5642738452367053,NA
Sdc2,0.24701565587668314,2.4602544488559115,4.267533080091387,0.5765050680762916,0.5642738452367053,NA
Hoxc5,0.24701565587668314,2.4602544488559115,4.267533080091387,0.5765050680762916,0.5642738452367053,NA
Chsy3,0.24701565587668314,2.4602544488559115,4.267533080091387,0.5765050680762916,0.5642738452367053,NA
Ffar4,0.24701565587668314,2.4602544488559115,4.267533080091387,0.5765050680762916,0.5642738452367053,NA
Zfp334,0.24701565587668314,2.4602544488559115,4.267533080091387,0.5765050680762916,0.5642738452367053,NA
Sparcl1,0.24701565587668314,2.4602544488559115,4.267533080091387,0.5765050680762916,0.5642738452367053,NA
Gxylt2,0.24701565587668314,2.4602544488559115,4.267533080091387,0.5765050680762916,0.5642738452367053,NA
Lrrn1,0.24701565587668314,2.4602544488559115,4.267533080091387,0.5765050680762916,0.5642738452367053,NA
Sorbs2os,0.24701565587668314,2.4602544488559115,4.267533080091387,0.5765050680762916,0.5642738452367053,NA
Klhl13,0.24701565587668314,2.4602544488559115,4.267533080091387,0.5765050680762916,0.5642738452367053,NA
Prrg3,0.24701565587668314,2.4602544488559115,4.267533080091387,0.5765050680762916,0.5642738452367053,NA
Cnksr2,0.24701565587668314,2.4602544488559115,4.267533080091387,0.5765050680762916,0.5642738452367053,NA
Adamts9,0.3059820542294811,2.4602540831194712,4.267532810119455,0.5765050188449763,0.5642738785034926,NA
Marveld3,0.6399700048330443,2.4602535287087868,4.267533118954412,0.5765048472105527,0.5642739944810209,NA
Nkx1-2,0.37431354282734053,2.4602535278695767,4.267533118995808,0.5765048470083105,0.5642739946176809,NA
Ppp1r36,0.3747808702975409,2.460253527869561,4.267533118995794,0.5765048470083088,0.5642739946176819,NA
Lrrc26,0.37800043886213686,2.4602535278694506,4.267533118995714,0.5765048470082937,0.5642739946176921,NA
Snx31,1.1367717701158366,2.460083933608376,2.259935425617232,1.0885638172322907,0.276346279996485,NA
Nepn,1.3809357054626321,2.45998211773855,2.211731522728449,1.1122426444887186,0.26603383701554595,NA
Epha3,1.447340928889898,2.4599200988221246,2.184418285954459,1.1261213635864102,0.26011415246516756,NA
Gpr17,0.511532915952728,2.4598576158723917,3.7853151244226,0.6498422284584855,0.5157941385311868,NA
Olfr1420,0.5020787572481984,2.459824101770508,3.7509265466636306,0.6557910615334414,0.5119585683819906,NA
H1fnt,0.6491506945117531,2.4596098047167168,3.5555679258020563,0.6917628508424246,0.4890862696535847,NA
Dupd1,1.1602222407400629,2.4591051234483707,3.1955423069170674,0.7695423459502928,0.44157141609606015,NA
Accsl,0.628288794827945,2.4589363840760208,3.098180611852741,0.793671090274351,0.4273869345513749,NA
Gm5122,1.1420418051134056,2.455052207463139,2.0059481891844766,1.2238861505497043,0.2209951788469547,NA
Il17a,0.8266871643831105,2.45043570728728,4.221479862211288,0.5804684109054822,0.5615987831877379,NA
Mir185,0.2421481837748119,2.4335280129184924,4.268672575292984,0.5700901088089345,0.5686165834863421,NA
Entpd8,1.1684327180205716,2.428805865672059,1.8670145787621593,1.3009035351413112,0.19329147592357881,NA
Dnaic2,1.8349351061833612,2.42071458096275,1.7954834093232335,1.3482244215640975,0.17758621208585496,NA
Fgf2,3.1884839725673064,2.4170946248797915,1.742027588409884,1.3875179939521545,0.16528386811651724,NA
Aicda,1.0170918858100613,2.415982800080888,2.415735616815149,1.000102322151488,0.31726099246604483,NA
Zfp57,1.8876708398283415,2.413307374514874,2.0815904045546954,1.159357464962537,0.24631050709996594,NA
Btnl4,3.9427207708535623,2.4099214022300046,1.276667480818122,1.8876656909014897,0.059070845080018995,NA
Nxf7,0.7621232924193135,2.4098056936388255,2.86469528783901,0.8412083839662641,0.4002312044960446,NA
1700001J11Rik,0.5017979717489855,2.4070981861119054,3.7975300547585857,0.6338588902267235,0.5261729164541395,NA
Fgl1,0.497380304520493,2.407087070195843,3.803576600657636,0.632848322229046,0.5268326975138742,NA
Gm10373,0.43214810186882324,2.4069272879346397,3.893096903388217,0.6182551700266842,0.53640714801211,NA
Sgcd,0.23728071167294063,2.4063689964168096,4.2698519978799485,0.5635719920998693,0.5730454523322057,NA
Pyy,0.23728071167294063,2.4063689964168096,4.2698519978799485,0.5635719920998693,0.5730454523322057,NA
Mir7656,1.5136300751807659,2.402798937230105,1.903682779023288,1.262184521342834,0.2068823971139341,NA
Tenm4,1.9769589692179097,2.396873596484956,1.8664125983340405,1.2842142185626075,0.19906701151330455,NA
Itga1,1.1836208995533317,2.388061531202352,2.82115079513201,0.8464848937968974,0.3972822974743035,NA
Trim38,0.2336285748193013,2.3861129817480693,4.270745982168287,0.5587110522870816,0.5763589352102586,NA
Wfdc8,0.2336285748193013,2.3861129817480693,4.270745982168287,0.5587110522870816,0.5763589352102586,NA
Mrgprg,0.29727751829463,2.386112981744556,4.27074598216563,0.5587110522866064,0.5763589352105829,NA
1700020N01Rik,0.35968945544721365,2.3861122044391134,4.270745406067549,0.5587109456464221,0.5763590080014185,NA
Gm6116,0.42704177319615644,2.386111901860307,4.270745165855633,0.5587109062224404,0.5763590349115809,NA
Necab2,0.44409550460562797,2.384543550410874,4.24548153219436,0.5616662167361675,0.574343455886333,NA
Tbx15,0.9294612469863746,2.3842110369095537,3.3241875844649766,0.7172311959925959,0.47323145336642114,NA
Cmklr1,0.9903632936397471,2.3841864413609,3.333228803790791,0.7152783627242838,0.4744370558057505,NA
Asb10,1.9660527102006753,2.3823306203211785,1.4622045167483544,1.6292731919738543,0.10325519862406331,NA
Mir7074,0.8160165391289265,2.373317590914689,2.084410062128446,1.138603979147573,0.2548683680202016,NA
Mir760,0.5733559020251343,2.36384350655053,2.633695406303876,0.8975386830582448,0.3694315414771077,NA
8030442B05Rik,2.2706115341886313,2.3597701986295228,1.577814402178062,1.495594282427658,0.13475941401465782,NA
Fgf8,2.068573362727494,2.3526611299930855,1.2716976628624785,1.8500160837737598,0.06431123147544575,NA
Rsph6a,0.7339877069878845,2.3427419177780253,2.6518604999361797,0.8834333170370033,0.37700219630497883,NA
Mir875,1.266854715792367,2.340891796633823,1.7702652286391745,1.3223395900021695,0.18605509515294424,NA
Smim1,1.7447039975452217,2.338812895412323,1.5253710722482043,1.5332747145684413,0.12520818198330116,NA
Mospd4,2.2715952016687004,2.3363878964363716,1.8503132450241706,1.2626985742653813,0.20669752662032564,NA
Cyp21a1,0.47898469410873534,2.3309679807464123,3.7830213372111587,0.6161656974593753,0.5377851654802714,NA
